adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,adjudication_car_numbers,accused_driver_number,affected_driver_numbers,lap_number,location,incident_family,outcome_family,referral_episode_id,link_score,runner_up_score,link_status,link_basis_json,link_review_status,link_reviewer_id,link_review_notes
adjudication-seed-fia-2021-emi-ac5240ba7d02-01,adj-7ff377c3d8f5c74c,incident-src-7ff377c3d8f5c74c,fia-2021-emi-ac5240ba7d02,2021-emi,Race,63|77,63,77,,"Turns 2, 1",causing_collision,no_further_action,referral-7ad1cab1827db0a6,8.0,,candidate_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-esp-fee027bbec83-01,adj-6e832bed12ff975e,incident-src-6e832bed12ff975e,fia-2021-esp-fee027bbec83,2021-esp,Race,14|18,14,18,,"Turns 2, 1, 18",forcing_off_track,no_further_action,referral-b037bce259c35fdf,8.0,,candidate_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-aut-01e04f2a38ce-01,adj-abdb85bbc64ee3ce,incident-src-abdb85bbc64ee3ce,fia-2021-aut-01e04f2a38ce,2021-aut,Race,11,11,,,Turn 6,forcing_off_track,time_penalty,referral-4f7d8c57c76563e4,14.0,12.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-aut-5bb9fcd0e3b6-01,adj-777fb475fb7ad14e,incident-src-777fb475fb7ad14e,fia-2021-aut-5bb9fcd0e3b6,2021-aut,Race,5|7,7,5,,Turn 5,causing_collision,drive_through,referral-07ba0521d047f4a1,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2021-aut-5c20f18ec25e-01,adj-49f9f1c21c411724,incident-src-49f9f1c21c411724,fia-2021-aut-5c20f18ec25e,2021-aut,Race,11,11,,,Turn 4,forcing_off_track,time_penalty,referral-0574b825cbe7238b,14.0,12.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-aut-634bfff34401-01,adj-54aa1906bbba2dd4,incident-src-54aa1906bbba2dd4,fia-2021-aut-634bfff34401,2021-aut,Race,7|63,63,7,,Turn 4,moving_under_braking,no_further_action,,,,unmatched,[],pending_human_validation,,
adjudication-seed-fia-2021-aut-f412d61f822f-01,adj-1e536209371259a3,incident-src-1e536209371259a3,fia-2021-aut-f412d61f822f,2021-aut,Race,4,4,,,Turn 4,forcing_off_track,time_penalty,referral-975aa303d43077d5,13.0,9.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-gbr-2ca2a34d14e0-01,adj-03b38afbf69e24d1,incident-src-03b38afbf69e24d1,fia-2021-gbr-2ca2a34d14e0,2021-gbr,Sprint,55|63,63,55,,Turn 6,causing_collision,grid_penalty,referral-4844ad042f1b4c0d,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2021-gbr-2edd347d5de5-01,adj-a02457481a461185,incident-src-a02457481a461185,fia-2021-gbr-2edd347d5de5,2021-gbr,Race,33|44,44,33,,Turn 9,causing_collision,time_penalty,referral-a520c9f861b21016,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2021-gbr-8b960af59804-01,adj-30cd37fefdf5a1b2,incident-src-30cd37fefdf5a1b2,fia-2021-gbr-8b960af59804,2021-gbr,Sprint,10|55|63,55,63|10,,"Turns 7, 6",unsafe_rejoin,no_further_action,referral-4844ad042f1b4c0d,6.0,,candidate_pending_review,"[""accused_car"", ""affected_car_overlap""]",pending_human_validation,,
adjudication-seed-fia-2021-hun-06f5959922b8-01,adj-9cf492ef26deae16,incident-src-9cf492ef26deae16,fia-2021-hun-06f5959922b8,2021-hun,Race,4|77,77,4,,Turn 1,causing_collision,grid_penalty,,,,unmatched,[],pending_human_validation,,
adjudication-seed-fia-2021-hun-62b291657006-01,adj-3bb833a815e06668,incident-src-3bb833a815e06668,fia-2021-hun-62b291657006,2021-hun,Race,16|18,18,16,,Turn 1,causing_collision,grid_penalty,,,,unmatched,[],pending_human_validation,,
adjudication-seed-fia-2021-ita-4c12fa91b10c-01,adj-e4fd8aefb1774911,incident-src-e4fd8aefb1774911,fia-2021-ita-4c12fa91b10c,2021-ita,Race,5|31,31,5,,Turn 4,causing_collision,time_penalty,referral-55a712c657b70d16,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-ita-7d9dacc5104e-01,adj-f60d03c08c0d59ec,incident-src-f60d03c08c0d59ec,fia-2021-ita-7d9dacc5104e,2021-ita,Race,11|16,11,16,,"Turns 5, 4",gaining_advantage_off_track,time_penalty,referral-443698a964c2dcbe,8.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-ita-7df29923e8ce-01,adj-fca50105e4c6d3fe,incident-src-fca50105e4c6d3fe,fia-2021-ita-7df29923e8ce,2021-ita,Race,55|99,99,55,,Turn 4,unsafe_rejoin,time_penalty,referral-18418205c7577815,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-ita-92b2944f6398-01,adj-23f9ed84ba3379b7,incident-src-23f9ed84ba3379b7,fia-2021-ita-92b2944f6398,2021-ita,Race,9|47,9,47,,Turn 4,causing_collision,time_penalty,referral-e9405598e687c390,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-ita-c67ef61c2b22-01,adj-19a168f046f62aee,incident-src-19a168f046f62aee,fia-2021-ita-c67ef61c2b22,2021-ita,Sprint,11|18,11,18,,"Turns 2, 1",gaining_advantage_off_track,no_further_action,referral-bc97006d12687419,9.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-ita-d726c5d4355d-01,adj-1b5a174b1f09dff2,incident-src-1b5a174b1f09dff2,fia-2021-ita-d726c5d4355d,2021-ita,Race,33|44,33,44,,"Turns 2, 1",causing_collision,grid_penalty,referral-904ab9a268567059,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-rus-cc74bb905576-01,adj-a2fb74b22534188a,incident-src-a2fb74b22534188a,fia-2021-rus-cc74bb905576,2021-rus,Race,10|18,18,10,,Turn 8,causing_collision,time_penalty,referral-fda2f5daee08c946,8.0,,candidate_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-tur-8316f5ba45fb-01,adj-2c5dc6cc5a2cbef7,incident-src-2c5dc6cc5a2cbef7,fia-2021-tur-8316f5ba45fb,2021-tur,Race,14|47,14,47,2,Turn 4,causing_collision,time_penalty,referral-96e6a1e44b22f837,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2021-tur-93d16b7d94df-01,adj-b778b990971d2a47,incident-src-b778b990971d2a47,fia-2021-tur-93d16b7d94df,2021-tur,Race,10|14,10,14,1,Turn 1,causing_collision,time_penalty,referral-a7d53580889c5904,15.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-sao-2a5ecda10fa1-01,adj-3036462c60f0a464,incident-src-3036462c60f0a464,fia-2021-sao-2a5ecda10fa1,2021-sao,Race,18|22,22,18,,Turn 1,causing_collision,time_penalty,referral-cdea3e9a077a3888,10.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2021-sau-0959688f5106-01,adj-02b95aa6fb08b86f,incident-src-02b95aa6fb08b86f,fia-2021-sau-0959688f5106,2021-sau,Race,33|44,33,44,,"Turns 26, 21",causing_collision,time_penalty,referral-13b3580c6c66bbf1,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2021-sau-d305cebeff15-01,adj-f21c53526f851c56,incident-src-f21c53526f851c56,fia-2021-sau-d305cebeff15,2021-sau,Race,11|16,11,16,,Turn 3,causing_collision,no_further_action,,,,unmatched,[],pending_human_validation,,
adjudication-seed-fia-2021-sau-df60d44ca35e-01,adj-d7f3f0f646ff62ac,incident-src-d7f3f0f646ff62ac,fia-2021-sau-df60d44ca35e,2021-sau,Race,5|22,22,5,,Turn 2,causing_collision,time_penalty,referral-46569a2fef4fbfcf,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2021-sau-e76c180b19e5-01,adj-d4ae4911fc1c3cf8,incident-src-d4ae4911fc1c3cf8,fia-2021-sau-e76c180b19e5,2021-sau,Race,33,33,,,Turn 1,gaining_advantage_off_track,time_penalty,referral-9a4016f76a3bb05d,13.0,9.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-bhr-139703df6539-01,adj-f0d0f579c2d29f95,incident-src-f0d0f579c2d29f95,fia-2022-bhr-139703df6539,2022-bhr,Race,31|47,31,47,1,Turn 6,causing_collision,time_penalty,referral-3f7afa7fa15b623b,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-bhr-3f720bfded90-01,adj-005169f6535a0e91,incident-src-005169f6535a0e91,fia-2022-bhr-3f720bfded90,2022-bhr,Race,18,18,,,"Turns 4, 6",forcing_off_track,no_further_action,referral-42da70ada1b217e6,10.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-sau-626edbbd5a3a-01,adj-3baf9aacecb5c6e5,incident-src-3baf9aacecb5c6e5,fia-2022-sau-626edbbd5a3a,2022-sau,Race,18|23,23,18,48,Turn 1,causing_collision,grid_penalty,referral-3ca551749339034b,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-sau-fa0b9513331c-01,adj-9cb2c84260f7e56e,incident-src-9cb2c84260f7e56e,fia-2022-sau-fa0b9513331c,2022-sau,Race,23|24,24,23,,Turn 1,gaining_advantage_off_track,time_penalty,referral-1e663d3feb7385c9,8.0,8.0,ambiguous_pending_review,"[""accused_car"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-aus-49ed71794697-01,adj-e9708326fa11c315,incident-src-e9708326fa11c315,fia-2022-aus-49ed71794697,2022-aus,Race,18|77,18,77,,,multiple_defensive_moves,time_penalty,referral-4e25ae7b3e60216b,8.0,,candidate_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2022-aus-60118fcf81d1-01,adj-752796dd8601031a,incident-src-752796dd8601031a,fia-2022-aus-60118fcf81d1,2022-aus,Race,14|20,20,14,,Turns 3-4,forcing_off_track,no_further_action,referral-784e3ec049b343fe,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-200cbc833915-01,adj-28c62e2652e40363,incident-src-28c62e2652e40363,fia-2022-mia-200cbc833915,2022-mia,Race,18|20,20,18,,Turn 2,causing_collision,no_further_action,referral-ab5ecffd4b1f535b,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-2f9a772ddfb1-01,adj-d7bbf8b8f5834a44,incident-src-d7bbf8b8f5834a44,fia-2022-mia-2f9a772ddfb1,2022-mia,Race,18|20,18,20,,Turn 2,causing_collision,no_further_action,referral-ab5ecffd4b1f535b,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-36df1eeb5c9c-01,adj-ec1cbeb429741336,incident-src-ec1cbeb429741336,fia-2022-mia-36df1eeb5c9c,2022-mia,Race,18|20,20,18,,Turn 11,causing_collision,time_penalty,referral-ab5ecffd4b1f535b,13.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-3a5e6c955052-01,adj-c2b66e044c2c2a46,incident-src-c2b66e044c2c2a46,fia-2022-mia-3a5e6c955052,2022-mia,Race,3|20,3,20,,Turn 12,gaining_advantage_off_track,time_penalty,referral-0a5650501778b6fc,12.0,8.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-3ef5fd2c5510-01,adj-a738d13a55b1a41c,incident-src-a738d13a55b1a41c,fia-2022-mia-3ef5fd2c5510,2022-mia,Race,14,14,,,Turn 14,gaining_advantage_off_track,time_penalty,referral-f85a8a54cda6b386,13.0,9.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-4865bb704728-01,adj-03184f34ac76878c,incident-src-03184f34ac76878c,fia-2022-mia-4865bb704728,2022-mia,Race,10|14,14,10,,Turn 1,causing_collision,time_penalty,referral-876de9dc1b18ea7b,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-604f9861a2a2-01,adj-73fce9170579e36d,incident-src-73fce9170579e36d,fia-2022-mia-604f9861a2a2,2022-mia,Race,5|47,47,5,,Turn 1,causing_collision,no_further_action,referral-1634cab5349707ea,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-bbafb6bcc091-01,adj-edbdab17f12114c7,incident-src-edbdab17f12114c7,fia-2022-mia-bbafb6bcc091,2022-mia,Race,14,14,,,Turns 14-15,gaining_advantage_off_track,no_further_action,referral-f85a8a54cda6b386,11.0,7.0,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-mia-f80da2ca1128-01,adj-accee74fb15b4fa6,incident-src-accee74fb15b4fa6,fia-2022-mia-f80da2ca1128,2022-mia,Race,5|47,5,47,,Turn 1,causing_collision,no_further_action,referral-1634cab5349707ea,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-esp-9eba7bd2599a-01,adj-b1443a946b9a7bc7,incident-src-b1443a946b9a7bc7,fia-2022-esp-9eba7bd2599a,2022-esp,Race,10|18,10,18,,Turn 1,causing_collision,time_penalty,referral-48f6a987a8ba4306,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-mco-97b07e9513b1-01,adj-c7417e575dc4ccd4,incident-src-c7417e575dc4ccd4,fia-2022-mco-97b07e9513b1,2022-mco,Race,31|44,31,44,,Turn 1,causing_collision,time_penalty,referral-49355d675874c5de,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-mco-a85320aa2719-01,adj-a3cd03fc1f19e87d,incident-src-a3cd03fc1f19e87d,fia-2022-mco-a85320aa2719,2022-mco,Race,23|24|47,23,47|24,,Turn 10,gaining_advantage_off_track,time_penalty,referral-ac3383f5ab1369b9,13.0,,high_confidence_algorithmic,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-can-cf2e6248bf5e-01,adj-ce81011ac9b394b9,incident-src-ce81011ac9b394b9,fia-2022-can-cf2e6248bf5e,2022-can,Race,14|77,14,77,,Turn 10,multiple_defensive_moves,time_penalty,,,,unmatched,[],pending_human_validation,,
adjudication-seed-fia-2022-gbr-81e6a9badf51-01,adj-2f0e84f6cc910eed,incident-src-2f0e84f6cc910eed,fia-2022-gbr-81e6a9badf51,2022-gbr,Race,10|22,22,10,,Turn 3,causing_collision,time_penalty,referral-36e92eadd8444450,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-aut-0b612be0b626-01,adj-ea983bef6c710033,incident-src-ea983bef6c710033,fia-2022-aut-0b612be0b626,2022-aut,Race,5|10,10,5,,Turn 4,causing_collision,time_penalty,referral-9d27e9541cb8b209,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-aut-116bb7866055-01,adj-4336ab73c4471912,incident-src-4336ab73c4471912,fia-2022-aut-116bb7866055,2022-aut,Race,11|63,63,11,,Turn 4,causing_collision,time_penalty,referral-e53b9398877a9d1c,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-aut-ab1a77f87104-01,adj-543da3861599debe,incident-src-543da3861599debe,fia-2022-aut-ab1a77f87104,2022-aut,Sprint,23,23,,,"Turns 3, 2",forcing_off_track,time_penalty,referral-145a6163424804e2,12.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-fra-21ed142c13a0-01,adj-7d3d410e6a4ba360,incident-src-7d3d410e6a4ba360,fia-2022-fra-21ed142c13a0,2022-fra,Race,24|47,24,47,,Turn 11,causing_collision,time_penalty,referral-be7b03c7781d735e,15.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-fra-5b00af9baee5-01,adj-895a772a98e8bd31,incident-src-895a772a98e8bd31,fia-2022-fra-5b00af9baee5,2022-fra,Race,22|31,31,22,,Turn 8,causing_collision,time_penalty,referral-835ba4919b26bf62,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-hun-12e2b5910b5d-01,adj-c2798a8076b05840,incident-src-c2798a8076b05840,fia-2022-hun-12e2b5910b5d,2022-hun,Race,24,24,,,"Turns 14, 13",gaining_advantage_off_track,no_further_action,referral-ef17bab76a218441,10.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-hun-3dec8ba58233-01,adj-4a51b4c5ae3b893d,incident-src-4a51b4c5ae3b893d,fia-2022-hun-3dec8ba58233,2022-hun,Race,3|18,3,18,,Turn 2,causing_collision,time_penalty,referral-b56ea8038f408086,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-bel-dac27d1c3f36-01,adj-6f98ef40918eece1,incident-src-6f98ef40918eece1,fia-2022-bel-dac27d1c3f36,2022-bel,Race,14|44,44,14,,Turn 5,causing_collision,no_further_action,referral-06f7cbef42a85f11,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-ita-cd52e475af6e-01,adj-fddccc34ecc40f6c,incident-src-fddccc34ecc40f6c,fia-2022-ita-cd52e475af6e,2022-ita,Race,6|20,20,6,,Turn 1,gaining_advantage_off_track,time_penalty,referral-ce638ec236da1e4c,10.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-sgp-43a8ea523d85-01,adj-f74ed9090eea7d2d,incident-src-f74ed9090eea7d2d,fia-2022-sgp-43a8ea523d85,2022-sgp,Race,1|20,1,20,1,Turns 6-7,causing_collision,no_further_action,referral-ad8b21666896b543,16.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""explicit_lap"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-sgp-f8928d0688eb-01,adj-ef4a6332c1a930b5,incident-src-ef4a6332c1a930b5,fia-2022-sgp-f8928d0688eb,2022-sgp,Race,6|24,6,24,,Turn 5,causing_collision,grid_penalty,referral-c7f06201ab374d1f,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-jpn-786e23bdcd54-01,adj-b8d4324786805037,incident-src-b8d4324786805037,fia-2022-jpn-786e23bdcd54,2022-jpn,Race,16,16,,,,gaining_advantage_off_track,time_penalty,referral-bbf93312f89e7e83,12.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-usa-06bd3fce2943-01,adj-e828b49af09e3c17,incident-src-e828b49af09e3c17,fia-2022-usa-06bd3fce2943,2022-usa,Race,23,23,,,,gaining_advantage_off_track,time_penalty,referral-98a1456ef6332edc,10.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-usa-3fa875d5a85e-01,adj-8056dff0ab98fd58,incident-src-8056dff0ab98fd58,fia-2022-usa-3fa875d5a85e,2022-usa,Race,6|47,6,47,,Turn 12,causing_collision,time_penalty,referral-c809e324a033e4fc,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2022-usa-77995d83458f-01,adj-9c5057e738e04730,incident-src-9c5057e738e04730,fia-2022-usa-77995d83458f,2022-usa,Race,55|63,63,55,,Turn 1,causing_collision,time_penalty,referral-e1f645df500c1c11,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-usa-be8d3f7fc123-01,adj-cbab2a2368386dd0,incident-src-cbab2a2368386dd0,fia-2022-usa-be8d3f7fc123,2022-usa,Race,14|18,18,14,,,causing_collision,grid_penalty,referral-52ca5ebc758ae25e,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-mex-0c20b3af2f45-01,adj-e25cec29abffafb1,incident-src-e25cec29abffafb1,fia-2022-mex-0c20b3af2f45,2022-mex,Race,10,10,,,Turn 4,gaining_advantage_off_track,time_penalty,referral-6984f28e6f4d5390,11.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-mex-9975b4f5dd0e-01,adj-2642da4344825f6e,incident-src-2642da4344825f6e,fia-2022-mex-9975b4f5dd0e,2022-mex,Race,3,3,,,,causing_collision,time_penalty,referral-356c0381e1def57c,12.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-sao-1389f4a1ad53-01,adj-e01a3f0d7bc0ac4d,incident-src-e01a3f0d7bc0ac4d,fia-2022-sao-1389f4a1ad53,2022-sao,Sprint,14|31,14,31,,"Turns 15, 4",causing_collision,time_penalty,referral-1ac16516e7acdc09,11.0,11.0,ambiguous_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-sao-695fd61e1d50-01,adj-96f32b26fd720b87,incident-src-96f32b26fd720b87,fia-2022-sao-695fd61e1d50,2022-sao,Race,4|16,4,16,,Turn 6,causing_collision,time_penalty,referral-aa461e885941c585,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-sao-912114518455-01,adj-40c4f3d12c15506c,incident-src-40c4f3d12c15506c,fia-2022-sao-912114518455,2022-sao,Race,1|44,1,44,,Turns 1-2,causing_collision,time_penalty,referral-0dd70d10c29e7dad,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2022-sao-b61d2a302ed0-01,adj-3700ca1e1401e213,incident-src-3700ca1e1401e213,fia-2022-sao-b61d2a302ed0,2022-sao,Race,3|20,3,20,,Turn 8,causing_collision,grid_penalty,referral-67780866808a5f6f,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2022-abu-6afd5d82f378-01,adj-5c847c13b64952f6,incident-src-5c847c13b64952f6,fia-2022-abu-6afd5d82f378,2022-abu,Race,6|47,47,6,,Turn 5,causing_collision,time_penalty,referral-92a69d6732b75346,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-aus-039df3ca41c2-01,adj-844c3eb0fcd476be,incident-src-844c3eb0fcd476be,fia-2023-aus-039df3ca41c2,2023-aus,Race,14|55,55,14,,,causing_collision,time_penalty,referral-819d022d7636c1c8,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mco-4b0df1c86e92-01,adj-dddf2d8d47ab0fc0,incident-src-dddf2d8d47ab0fc0,fia-2023-mco-4b0df1c86e92,2023-mco,Race,27,27,,,Turn 6,causing_collision,time_penalty,referral-4e46caea8d8ce0ce,12.0,10.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mco-714f0af99f3c-01,adj-fbe0c3835d72fcf2,incident-src-fbe0c3835d72fcf2,fia-2023-mco-714f0af99f3c,2023-mco,Race,11|63,63,11,,Turn 5,unsafe_rejoin,time_penalty,referral-2669d9532a4afad7,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-esp-d60c194c8ff7-01,adj-b762034ba93ba8b3,incident-src-b762034ba93ba8b3,fia-2023-esp-d60c194c8ff7,2023-esp,Race,22|24,22,24,,Turn 1,forcing_off_track,time_penalty,referral-02a609cb4be23cea,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-can-572578a57a9b-01,adj-bc46b8ef7db29a9f,incident-src-bc46b8ef7db29a9f,fia-2023-can-572578a57a9b,2023-can,Race,20|21,20,21,,Turn 3,causing_collision,no_further_action,referral-24332aa9bf8ad2fa,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-can-79ff129eac93-01,adj-59a7fa0595802b73,incident-src-59a7fa0595802b73,fia-2023-can-79ff129eac93,2023-can,Race,20|21,21,20,,Turn 3,causing_collision,no_further_action,referral-24332aa9bf8ad2fa,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
